Query,Genus/Species,Nucleotide_acc,Protein_acc,start,end,dir,PfamID1,Description
WP_070639306.1,Micrococcus sp. HMSC067E09,NZ_KV809444.1,WP_070639306.1,108361,105388,-,PF00501,AMP-binding enzyme
WP_070639306.1,Micrococcus sp. HMSC067E09,NZ_KV809444.1,WP_070639270.1,109445,108422,-,PF08541,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
WP_070639306.1,Micrococcus sp. HMSC067E09,NZ_KV809444.1,WP_067188606.1,109654,111241,+,PF01654,Cytochrome bd terminal oxidase subunit I
WP_070639306.1,Micrococcus sp. HMSC067E09,NZ_KV809444.1,WP_067188604.1,111272,112295,+,PF02322,Cytochrome bd terminal oxidase subunit II
WP_070639306.1,Micrococcus sp. HMSC067E09,NZ_KV809444.1,WP_083315312.1,112174,115873,+,PF00005,ABC transporter
WP_070639306.1,Micrococcus sp. HMSC067E09,NZ_KV809444.1,WP_070639274.1,118567,115975,-,PF00521,"DNA gyrase/topoisomerase IV, subunit A"
WP_070639306.1,Micrococcus sp. HMSC067E09,NZ_KV809444.1,WP_070639276.1,118616,121349,+,PF13549,ATP-grasp domain
WP_070639306.1,Micrococcus sp. HMSC067E09,NZ_KV809444.1,WP_067188597.1,121435,122101,+,,
WP_070639306.1,Micrococcus sp. HMSC067E09,NZ_KV809444.1,WP_070639278.1,122097,123276,+,PF01663,Type I phosphodiesterase / nucleotide pyrophosphatase
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062862606.1,3742058,3741182,-,PF00378,Enoyl-CoA hydratase/isomerase
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062862607.1,3743485,3742165,-,PF07690,Major Facilitator Superfamily
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062862608.1,3743664,3744108,+,PF05154,TM2 domain
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_082819502.1,3744200,3745784,+,PF01645,Conserved region in glutamate synthase
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062862610.1,3745854,3746424,+,PF01738,Dienelactone hydrolase family
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062862611.1,3747264,3746460,-,PF13561,Enoyl-(Acyl carrier protein) reductase
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062862612.1,3747472,3748492,+,,
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062240700.1,3748615,3749644,+,PF08541,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062862989.1,3749652,3752412,+,PF00501,AMP-binding enzyme
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062862613.1,3752421,3753387,+,PF01370,NAD dependent epimerase/dehydratase family
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062862614.1,3754752,3753420,-,,
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062862990.1,3754877,3756809,+,PF00501,AMP-binding enzyme
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062862615.1,3757823,3756989,-,,
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062240920.1,3758157,3758478,+,PF01047,MarR family
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062862616.1,3759013,3758527,-,PF10604,Polyketide cyclase / dehydrase and lipid transport
WP_062862989.1,Brevibacterium linens,NZ_CP014869.1,WP_062862617.1,3760600,3759130,-,PF14067,LssY C-terminus
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_039211995.1,641372,642416,+,PF13411,MerR HTH family regulatory protein
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_039211997.1,642480,643950,+,PF14067,LssY C-terminus
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_052240184.1,644048,644534,+,PF10604,Polyketide cyclase / dehydrase and lipid transport
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_082019092.1,645135,644583,-,PF01047,MarR family
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_039212000.1,645220,646054,+,,
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_039212002.1,648166,646234,-,PF00501,AMP-binding enzyme
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_039212003.1,648291,649548,+,,
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_039212004.1,650547,649581,-,PF01370,NAD dependent epimerase/dehydratase family
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_039212523.1,653316,650556,-,PF00501,AMP-binding enzyme
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_039212005.1,654353,653324,-,PF08541,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_039212008.1,655493,654476,-,,
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_082019127.1,655734,656505,+,PF13561,Enoyl-(Acyl carrier protein) reductase
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_039212011.1,657125,656555,-,PF01738,Dienelactone hydrolase family
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_052240185.1,658796,657212,-,PF01645,Conserved region in glutamate synthase
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_039212017.1,659409,658965,-,PF05154,TM2 domain
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_039212018.1,659588,660908,+,PF07690,Major Facilitator Superfamily
WP_039212523.1,Brevibacterium linens,NZ_JTJZ01000022.1,WP_039212020.1,661015,661891,+,PF00378,Enoyl-CoA hydratase/isomerase
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094261171.1,130554,129555,-,PF10094,Uncharacterized protein conserved in bacteria (DUF2332)
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_023954808.1,130620,131028,+,PF01641,SelR domain
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094259809.1,131024,131561,+,PF00881,Nitroreductase family
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094259810.1,131866,131566,-,PF13443,Cro/C1-type HTH DNA-binding domain
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094259811.1,131892,132258,+,PF13560,Helix-turn-helix domain
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094259812.1,132312,132678,+,PF13560,Helix-turn-helix domain
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094259813.1,132667,133096,+,PF06114,Domain of unknown function (DUF955)
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094259814.1,133148,134243,+,PF08541,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094261172.1,134236,136924,+,PF00501,AMP-binding enzyme
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094259815.1,136920,137895,+,PF01370,NAD dependent epimerase/dehydratase family
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094259816.1,138815,137900,-,PF04657,"Putative inner membrane exporter, YdcZ"
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094261173.1,139049,139412,+,,
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094261174.1,139425,139710,+,,
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094259817.1,139815,140133,+,,
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094259818.1,140179,140557,+,,
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094259819.1,140711,141071,+,,
WP_094261172.1,Microbacterium sp. Yaish 1,NZ_NPMR01000001.1,WP_094259820.1,141226,141571,+,,
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154419.1,67764,73086,+,PF00082,Subtilase family
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154421.1,73123,74035,+,PF00144,Beta-lactamase
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154423.1,74138,75416,+,PF00368,Hydroxymethylglutaryl-coenzyme A reductase
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154425.1,75412,76384,+,PF01040,UbiA prenyltransferase family
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154702.1,76476,78864,+,PF01326,"Pyruvate phosphate dikinase, PEP/pyruvate binding domain"
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154427.1,78860,79955,+,PF11899,Protein of unknown function (DUF3419)
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154703.1,79974,80631,+,,
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154429.1,80627,81638,+,,
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154431.1,81618,83160,+,PF00501,AMP-binding enzyme
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154433.1,85488,83211,-,PF00141,Peroxidase
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154435.1,86601,85701,-,PF13460,NAD(P)H-binding
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154437.1,87250,86656,-,PF00027,Cyclic nucleotide-binding domain
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154438.1,89225,87335,-,,
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154440.1,90559,89644,-,PF00892,EamA-like transporter family
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154442.1,90667,91138,+,PF01037,Lrp/AsnC ligand binding domain
WP_090154431.1,Dyadobacter soli,NZ_FNAN01000013.1,WP_090154444.1,91177,92029,+,PF01697,Glycosyltransferase family 92
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_024290723.1,119822,119483,-,PF00543,Nitrogen regulatory protein P-II
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_058871221.1,121141,119818,-,PF00909,Ammonium Transporter Family
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_058871222.1,122577,121407,-,PF00448,"SRP54-type protein, GTPase domain"
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_058871223.1,122750,123977,+,PF07690,Major Facilitator Superfamily
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_058871224.1,127858,124105,-,PF02463,RecF/RecN/SMC N terminal domain
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_082676913.1,128247,127968,-,,
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_020172904.1,128225,129882,+,,
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_058871226.1,130011,131043,+,PF08541,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_058871227.1,131045,133775,+,PF00501,AMP-binding enzyme
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_058871228.1,133771,134932,+,PF01370,NAD dependent epimerase/dehydratase family
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_058871229.1,135386,135134,-,PF02604,"Antitoxin Phd_YefM, type II toxin-antitoxin system"
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_058871230.1,136512,135573,-,PF01149,Formamidopyrimidine-DNA glycosylase N-terminal domain
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_058871231.1,137239,136513,-,PF14622,Ribonuclease-III-like
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_006215062.1,137444,137240,-,PF01783,Ribosomal L32p protein family
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_058871484.1,138016,137446,-,PF02620,"Uncharacterized ACR, COG1399"
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_053447183.1,138617,138074,-,PF01467,Cytidylyltransferase-like
WP_058871227.1,Kocuria palustris,NZ_LQBJ01000011.1,WP_058871232.1,138661,139921,+,PF00155,Aminotransferase class I and II
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_027465987.1,79220,79565,+,PF03795,YCII-related domain
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_081827346.1,80712,79470,-,PF07690,Major Facilitator Superfamily
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_035808739.1,80735,81323,+,PF00440,"Bacterial regulatory proteins, tetR family"
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_051596934.1,81364,82213,+,PF00756,Putative esterase
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_027465989.1,82814,82331,-,PF05618,Putative ATP-dependant zinc protease
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_027465990.1,82901,84095,+,PF08443,RimK-like ATP-grasp domain
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_027465991.1,89854,84190,-,PF01472,PUA domain
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_042537701.1,89995,91069,+,PF08541,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_027465992.1,91077,93783,+,PF00501,AMP-binding enzyme
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_035808742.1,93916,94930,+,PF01370,NAD dependent epimerase/dehydratase family
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_027465993.1,95259,94905,-,PF06094,"Gamma-glutamyl cyclotransferase, AIG2-like"
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_027465994.1,96436,95638,-,,
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_051596820.1,97004,96464,-,PF08281,"Sigma-70, region 4"
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_027465995.1,97540,97123,-,,
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_051596821.1,98340,97536,-,PF03780,"Asp23 family, cell envelope-related function"
WP_027465992.1,Curtobacterium sp. UNCCL17,NZ_KK366001.1,WP_027465996.1,98593,98419,-,PF05532,CsbD-like
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777108.1,30588,31656,+,PF13411,MerR HTH family regulatory protein
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777109.1,31799,33269,+,PF14067,LssY C-terminus
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777110.1,33415,33901,+,PF10604,Polyketide cyclase / dehydrase and lipid transport
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777111.1,34329,34008,-,PF01047,MarR family
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777112.1,34663,35617,+,,
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777113.1,37584,35652,-,PF00501,AMP-binding enzyme
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777114.1,37738,39028,+,,
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777115.1,40053,39087,-,PF01370,NAD dependent epimerase/dehydratase family
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777116.1,42849,40062,-,PF00501,AMP-binding enzyme
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777117.1,43886,42857,-,PF08541,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777118.1,45041,44009,-,,
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777119.1,45403,46174,+,PF13561,Enoyl-(Acyl carrier protein) reductase
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_035319750.1,47313,46386,-,,
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777121.1,48246,47676,-,PF01738,Dienelactone hydrolase family
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_035319740.1,50011,48427,-,PF01645,Conserved region in glutamate synthase
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777123.1,50590,50134,-,PF05154,TM2 domain
WP_025777116.1,Brevibacterium sp. VCM10,NZ_JAJB01000012.1,WP_025777124.1,50809,52201,+,PF07690,Major Facilitator Superfamily
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_088478341.1,1950232,1949053,-,PF01663,Type I phosphodiesterase / nucleotide pyrophosphatase
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_088478342.1,1950903,1950228,-,,
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_088478343.1,1953713,1950980,-,PF13549,ATP-grasp domain
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_088478344.1,1953762,1956354,+,PF00521,"DNA gyrase/topoisomerase IV, subunit A"
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_088478345.1,1960134,1956456,-,PF00005,ABC transporter
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_088478346.1,1961036,1960013,-,PF02322,Cytochrome bd terminal oxidase subunit II
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_088478347.1,1962654,1961067,-,PF01654,Cytochrome bd terminal oxidase subunit I
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_088478348.1,1962863,1963886,+,PF08541,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_088478991.1,1963947,1966920,+,PF00501,AMP-binding enzyme
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_088478349.1,1966919,1967984,+,PF01370,NAD dependent epimerase/dehydratase family
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_088478350.1,1968997,1967968,-,PF13280,WYL domain
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_088478351.1,1969084,1969450,+,PF00903,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_102213452.1,1969852,1969483,-,,
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_088478352.1,1972068,1969962,-,PF00204,DNA gyrase B
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_067188618.1,1972281,1972503,+,,
WP_088478991.1,Micrococcus sp. FDAARGOS_333,NZ_NJFJ02000001.1,WP_088478353.1,1973270,1972691,-,PF00583,Acetyltransferase (GNAT) family
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363870.1,1161103,1161478,+,PF02416,mttA/Hcf106 family
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363871.1,1163036,1161491,-,PF00171,Aldehyde dehydrogenase family
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363872.1,1163967,1163040,-,PF03466,LysR substrate binding domain
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363873.1,1164259,1165642,+,PF13347,MFS/sugar transport protein
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363874.1,1165638,1167075,+,PF00282,Pyridoxal-dependent decarboxylase conserved domain
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363875.1,1167652,1167067,-,,
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363876.1,1168407,1167648,-,PF00455,DeoR C terminal sensor domain
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363877.1,1168563,1169586,+,PF08541,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363878.1,1169582,1172234,+,PF00501,AMP-binding enzyme
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363879.1,1172230,1173205,+,PF01073,3-beta hydroxysteroid dehydrogenase/isomerase family
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363880.1,1174847,1173704,-,PF10609,NUBPL iron-transfer P-loop NTPase
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100365912.1,1175220,1174824,-,PF06210,Protein of unknown function (DUF1003)
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363881.1,1176646,1175326,-,PF03448,MgtE intracellular N domain
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363882.1,1176702,1177197,+,,
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363883.1,1178021,1177220,-,PF01061,ABC-2 type transporter
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363884.1,1178928,1178022,-,PF00005,ABC transporter
WP_100363878.1,Diaminobutyricimonas aerilata,NZ_PGFF01000001.1,WP_100363885.1,1179033,1179951,+,PF02909,"Tetracyclin repressor, C-terminal all-alpha domain"
WP_069968219.1,Desertifilum sp. IPPAS B-1220,NZ_MJGC01000071.1,WP_069968217.1,1634,293,-,PF01523,Putative modulator of DNA gyrase
WP_069968219.1,Desertifilum sp. IPPAS B-1220,NZ_MJGC01000071.1,WP_069968218.1,3379,1903,-,PF01523,Putative modulator of DNA gyrase
WP_069968219.1,Desertifilum sp. IPPAS B-1220,NZ_MJGC01000071.1,WP_069968219.1,5535,3993,-,PF00501,AMP-binding enzyme
WP_069968219.1,Desertifilum sp. IPPAS B-1220,NZ_MJGC01000071.1,WP_069968220.1,6422,5531,-,PF00583,Acetyltransferase (GNAT) family
WP_069968219.1,Desertifilum sp. IPPAS B-1220,NZ_MJGC01000071.1,WP_069968221.1,7783,6427,-,,
WP_069968219.1,Desertifilum sp. IPPAS B-1220,NZ_MJGC01000071.1,WP_003339367.1,7791,9495,+,,
WP_069968219.1,Desertifilum sp. IPPAS B-1220,NZ_MJGC01000071.1,WP_069968224.1,10470,9753,-,PF11264,Thylakoid formation protein
WP_069968219.1,Desertifilum sp. IPPAS B-1220,NZ_MJGC01000071.1,WP_069968225.1,10593,11253,+,PF06206,CpeT/CpcT family (DUF1001)
WP_069968219.1,Desertifilum sp. IPPAS B-1220,NZ_MJGC01000071.1,WP_069968226.1,11692,11332,-,PF01740,STAS domain
WP_069968219.1,Desertifilum sp. IPPAS B-1220,NZ_MJGC01000071.1,WP_069968227.1,12975,11931,-,PF01218,Coproporphyrinogen III oxidase
WP_069968219.1,Desertifilum sp. IPPAS B-1220,NZ_MJGC01000071.1,WP_069968254.1,13245,13776,+,,
WP_068478205.1,Pseudoclavibacter helvolus,NZ_CZJS01000086.1,WP_006137949.1,172717,174181,+,,
WP_068478205.1,Pseudoclavibacter helvolus,NZ_CZJS01000086.1,WP_068478301.1,174794,174170,-,PF00753,Metallo-beta-lactamase superfamily
WP_068478205.1,Pseudoclavibacter helvolus,NZ_CZJS01000086.1,WP_068478192.1,175894,174808,-,PF00107,Zinc-binding dehydrogenase
WP_068478205.1,Pseudoclavibacter helvolus,NZ_CZJS01000086.1,WP_068478193.1,175937,176888,+,PF13223,Protein of unknown function (DUF4031)
WP_068478205.1,Pseudoclavibacter helvolus,NZ_CZJS01000086.1,WP_068478195.1,179149,176899,-,PF00005,ABC transporter
